species,treatment,stage,replicate,plantnumber,plotnumber ,awMPD,moisture,lightavailable,heightinitial,date,survived
Rudhi,IF,E,b,4,98,256.6186789,5.85,41.81260946,65,7,1
Rudhi,IF,E,b,5,98,256.6186789,5.85,41.81260946,22,7,0
Rudhi,IF,E,b,6,98,256.6186789,5.85,41.81260946,34,7,0
Bougr,C,E,b,1,99,68.32523338,6.4,52.94413689,183,7,1
Bougr,C,E,b,2,99,68.32523338,6.4,52.94413689,180,7,1
Bougr,C,E,b,3,99,68.32523338,6.4,52.94413689,205,7,1
Bougr,C,E,b,4,99,68.32523338,6.4,52.94413689,190,7,1
Bougr,C,E,b,5,99,68.32523338,6.4,52.94413689,230,7,1
Bougr,C,E,b,6,99,68.32523338,6.4,52.94413689,186,7,1
Panvi,I,E,c,1,100,84.85997887,5.85,58.96753592,290,7,1
Panvi,I,E,c,2,100,84.85997887,5.85,58.96753592,384,7,1
Panvi,I,E,c,3,100,84.85997887,5.85,58.96753592,355,7,1
Panvi,I,E,c,4,100,84.85997887,5.85,58.96753592,100,7,1
Panvi,I,E,c,5,100,84.85997887,5.85,58.96753592,321,7,1
Panvi,I,E,c,6,100,84.85997887,5.85,58.96753592,445,7,1
Achmi,I,E,a,1,101,267.4355532,3.775,68.24457594,50,7,1
Achmi,I,E,a,2,101,267.4355532,3.775,68.24457594,84,7,0
Achmi,I,E,a,3,101,267.4355532,3.775,68.24457594,55,7,1
Achmi,I,E,a,4,101,267.4355532,3.775,68.24457594,57,7,1
Achmi,I,E,a,5,101,267.4355532,3.775,68.24457594,61,7,1
Achmi,I,E,a,6,101,267.4355532,3.775,68.24457594,70,7,1
Achmi,IF,E,b,1,102,270.5446839,4.1,65.16034985,69,7,1
Achmi,IF,E,b,2,102,270.5446839,4.1,65.16034985,49,7,1
Achmi,IF,E,b,3,102,270.5446839,4.1,65.16034985,62,7,0
Achmi,IF,E,b,4,102,270.5446839,4.1,65.16034985,63,7,0
Achmi,IF,E,b,5,102,270.5446839,4.1,65.16034985,61,7,1
Achmi,IF,E,b,6,102,270.5446839,4.1,65.16034985,68,7,1
Agafo,C,E,b,1,103,266.3716578,5.65,69.17721519,47,7,0
Agafo,C,E,b,2,103,266.3716578,5.65,69.17721519,37,7,1
Agafo,C,E,b,3,103,266.3716578,5.65,69.17721519,48,7,1
Agafo,C,E,b,4,103,266.3716578,5.65,69.17721519,48,7,1
Agafo,C,E,b,5,103,266.3716578,5.65,69.17721519,49,7,0
Agafo,C,E,b,6,103,266.3716578,5.65,69.17721519,40,7,0
Rudhi,C,E,a,1,104,270.2806478,4.725,43.99563319,10,7,0
Rudhi,C,E,a,2,104,270.2806478,4.725,43.99563319,22,7,0
Rudhi,C,E,a,3,104,270.2806478,4.725,43.99563319,56,7,0
Rudhi,C,E,a,4,104,270.2806478,4.725,43.99563319,27,7,1
Rudhi,C,E,a,5,104,270.2806478,4.725,43.99563319,41,7,1
Rudhi,C,E,a,6,104,270.2806478,4.725,43.99563319,27,7,1
Liaas,I,E,a,1,105,269.4640267,6.675,48.51820491,28,7,0
Liaas,I,E,a,2,105,269.4640267,6.675,48.51820491,103,7,1
Liaas,I,E,a,3,105,269.4640267,6.675,48.51820491,51,7,0
Bougr,C,E,c,1,106,92.17383776,5.575,33.66960908,175,7,0
Bougr,C,E,c,2,106,92.17383776,5.575,33.66960908,222,7,0
Bougr,C,E,c,3,106,92.17383776,5.575,33.66960908,211,7,0
Bougr,C,E,c,4,106,92.17383776,5.575,33.66960908,186,7,1
Bougr,C,E,c,5,106,92.17383776,5.575,33.66960908,147,7,0
Bougr,C,E,c,6,106,92.17383776,5.575,33.66960908,188,7,1
Rudhi,C,E,b,1,107,263.1506865,5.8,43.81443299,25,7,0
Rudhi,C,E,b,2,107,263.1506865,5.8,43.81443299,32,7,1
Rudhi,C,E,b,3,107,263.1506865,5.8,43.81443299,33,7,1
Rudhi,C,E,b,4,107,263.1506865,5.8,43.81443299,26,7,0
Rudhi,C,E,b,5,107,263.1506865,5.8,43.81443299,22,7,0
Rudhi,C,E,b,6,107,263.1506865,5.8,43.81443299,28,7,1
Spohe,IF,E,a,1,108,91.4931852,4.1,55.0274223,93,7,0
Spohe,IF,E,a,2,108,91.4931852,4.1,55.0274223,50,7,0
Spohe,IF,E,a,3,108,91.4931852,4.1,55.0274223,42,7,0
Asctu,I,E,c,1,109,270.093074,6.375,48.92857143,49,7,1
Asctu,I,E,c,2,109,270.093074,6.375,48.92857143,38,7,0
Asctu,I,E,c,3,109,270.093074,6.375,48.92857143,53,7,1
Asctu,I,E,c,4,109,270.093074,6.375,48.92857143,50,7,1
Asctu,I,E,c,5,109,270.093074,6.375,48.92857143,56,7,1
Asctu,I,E,c,6,109,270.093074,6.375,48.92857143,75,7,1
Spohe,IF,E,b,1,110,91.11852622,3.875,53.49264706,83,7,1
Spohe,IF,E,b,2,110,91.11852622,3.875,53.49264706,93,7,0
Spohe,IF,E,b,3,110,91.11852622,3.875,53.49264706,45,7,0
Panvi,C,E,b,1,111,71.77893407,6.275,49.68944099,100,7,1
Panvi,C,E,b,2,111,71.77893407,6.275,49.68944099,356,7,0
Panvi,C,E,b,3,111,71.77893407,6.275,49.68944099,382,7,0
Panvi,C,E,b,4,111,71.77893407,6.275,49.68944099,344,7,1
Panvi,C,E,b,5,111,71.77893407,6.275,49.68944099,140,7,1
Panvi,C,E,b,6,111,71.77893407,6.275,49.68944099,400,7,0
Panvi,IF,E,c,1,112,56.69300426,4.725,39.39679548,335,7,1
Panvi,IF,E,c,2,112,56.69300426,4.725,39.39679548,246,7,0
Panvi,IF,E,c,3,112,56.69300426,4.725,39.39679548,328,7,1
Panvi,IF,E,c,4,112,56.69300426,4.725,39.39679548,358,7,1
Panvi,IF,E,c,5,112,56.69300426,4.725,39.39679548,403,7,1
Panvi,IF,E,c,6,112,56.69300426,4.725,39.39679548,294,7,1
Boucu,C,E,b,1,113,82.03749227,6.5,54.65313029,95,7,1
Boucu,C,E,b,2,113,82.03749227,6.5,54.65313029,170,7,0
Boucu,C,E,b,3,113,82.03749227,6.5,54.65313029,160,7,1
Boucu,C,E,b,4,113,82.03749227,6.5,54.65313029,192,7,0
Boucu,C,E,b,5,113,82.03749227,6.5,54.65313029,268,7,1
Agafo,I,E,c,1,114,271.3164731,5.975,38.17504655,40,7,0
Agafo,I,E,c,2,114,271.3164731,5.975,38.17504655,61,7,0
Agafo,I,E,c,3,114,271.3164731,5.975,38.17504655,44,7,0
Agafo,I,E,c,4,114,271.3164731,5.975,38.17504655,52,7,0
Agafo,I,E,c,5,114,271.3164731,5.975,38.17504655,36,7,0
Agafo,I,E,c,6,114,271.3164731,5.975,38.17504655,44,7,0
Agafo,IF,E,b,1,115,269.6543269,6.8,48.50746269,39,7,0
Agafo,IF,E,b,2,115,269.6543269,6.8,48.50746269,50,7,0
Agafo,IF,E,b,3,115,269.6543269,6.8,48.50746269,55,7,0
Agafo,IF,E,b,4,115,269.6543269,6.8,48.50746269,56,7,0
Agafo,IF,E,b,5,115,269.6543269,6.8,48.50746269,63,7,0
Agafo,IF,E,b,6,115,269.6543269,6.8,48.50746269,38,7,1
Rudhi,I,E,c,1,116,251.7553305,6.45,50.0723589,34,7,1
Rudhi,I,E,c,2,116,251.7553305,6.45,50.0723589,33,7,0
Rudhi,I,E,c,3,116,251.7553305,6.45,50.0723589,39,7,1
Rudhi,I,E,c,4,116,251.7553305,6.45,50.0723589,24,7,0
Rudhi,I,E,c,5,116,251.7553305,6.45,50.0723589,28,7,1
Rudhi,I,E,c,6,116,251.7553305,6.45,50.0723589,10,7,0
Bougr,IF,E,c,1,117,110.4833585,5.375,37.51763047,250,7,1
Bougr,IF,E,c,2,117,110.4833585,5.375,37.51763047,264,7,1
Bougr,IF,E,c,3,117,110.4833585,5.375,37.51763047,300,7,1
Bougr,IF,E,c,4,117,110.4833585,5.375,37.51763047,202,7,1
Bougr,IF,E,c,5,117,110.4833585,5.375,37.51763047,163,7,0
Bougr,IF,E,c,6,117,110.4833585,5.375,37.51763047,192,7,1
Sornu,I,E,c,1,118,73.91658842,5.5,59.48644793,322,7,1
Sornu,I,E,c,2,118,73.91658842,5.5,59.48644793,353,7,1
Sornu,I,E,c,3,118,73.91658842,5.5,59.48644793,310,7,1
Sornu,I,E,c,4,118,73.91658842,5.5,59.48644793,340,7,1
Spohe,I,E,c,1,119,77.02910804,3.95,54.35435435,100,7,0
Spohe,I,E,c,2,119,77.02910804,3.95,54.35435435,86,7,1
Spohe,I,E,c,3,119,77.02910804,3.95,54.35435435,16,7,0
Achmi,I,E,b,1,120,267.9280168,4.2,53.0259366,57,7,1
Achmi,I,E,b,2,120,267.9280168,4.2,53.0259366,13,7,0
Achmi,I,E,b,3,120,267.9280168,4.2,53.0259366,52,7,1
Achmi,I,E,b,4,120,267.9280168,4.2,53.0259366,39,7,1
Achmi,I,E,b,5,120,267.9280168,4.2,53.0259366,61,7,1
Achmi,I,E,b,6,120,267.9280168,4.2,53.0259366,50,7,0
Spohe,IF,E,c,1,121,89.89018299,7.8,54.7850208,60,7,0
Spohe,IF,E,c,2,121,89.89018299,7.8,54.7850208,66,7,0
Spohe,IF,E,c,3,121,89.89018299,7.8,54.7850208,61,7,0
Muhra,I,E,c,1,122,84.65565848,5.95,48.3909416,249,7,0
Muhra,I,E,c,2,122,84.65565848,5.95,48.3909416,302,7,1
Muhra,I,E,c,3,122,84.65565848,5.95,48.3909416,332,7,1
Muhra,I,E,c,4,122,84.65565848,5.95,48.3909416,227,7,0
Muhra,I,E,c,5,122,84.65565848,5.95,48.3909416,255,7,1
Muhra,I,E,c,6,122,84.65565848,5.95,48.3909416,320,7,1
Schsc,C,E,c,1,123,77.29686104,5.125,44.92146597,110,7,1
Schsc,C,E,c,2,123,77.29686104,5.125,44.92146597,112,7,1
Schsc,C,E,c,3,123,77.29686104,5.125,44.92146597,103,7,1
Schsc,C,E,c,4,123,77.29686104,5.125,44.92146597,91,7,1
Schsc,C,E,c,5,123,77.29686104,5.125,44.92146597,119,7,1
Schsc,C,E,c,6,123,77.29686104,5.125,44.92146597,92,7,1
Rudhi,C,E,c,1,124,268.1397964,5.275,47.51677852,29,7,1
Rudhi,C,E,c,2,124,268.1397964,5.275,47.51677852,21,7,0
Rudhi,C,E,c,3,124,268.1397964,5.275,47.51677852,37,7,1
Rudhi,C,E,c,4,124,268.1397964,5.275,47.51677852,25,7,0
Rudhi,C,E,c,5,124,268.1397964,5.275,47.51677852,26,7,0
Rudhi,C,E,c,6,124,268.1397964,5.275,47.51677852,29,7,1
Astaz,C,E,c,1,125,266.4293145,6.075,62.66094421,29,7,0
Astaz,C,E,c,2,125,266.4293145,6.075,62.66094421,24,7,0
Astaz,C,E,c,3,125,266.4293145,6.075,62.66094421,41,7,1
Astaz,C,E,c,4,125,266.4293145,6.075,62.66094421,43,7,0
Astaz,C,E,c,5,125,266.4293145,6.075,62.66094421,29,7,0
Astaz,C,E,c,6,125,266.4293145,6.075,62.66094421,45,7,0
Liaas,IF,E,c,1,126,271.5161293,5.075,59.97001499,10,7,0
Liaas,IF,E,c,2,126,271.5161293,5.075,59.97001499,13,7,0
Liaas,IF,E,c,3,126,271.5161293,5.075,59.97001499,10,7,0
Liaas,IF,E,c,4,126,271.5161293,5.075,59.97001499,11,7,0
Schsc,I,E,c,1,127,66.65319345,5.15,46.14243323,163,7,0
Schsc,I,E,c,2,127,66.65319345,5.15,46.14243323,160,7,0
Schsc,I,E,c,3,127,66.65319345,5.15,46.14243323,102,7,1
Schsc,I,E,c,4,127,66.65319345,5.15,46.14243323,102,7,1
Schsc,I,E,c,5,127,66.65319345,5.15,46.14243323,93,7,1
Schsc,I,E,c,6,127,66.65319345,5.15,46.14243323,128,7,1
Agafo,IF,E,c,1,128,260.3999208,2.9,57.29323308,28,7,0
Agafo,IF,E,c,2,128,260.3999208,2.9,57.29323308,34,7,0
Agafo,IF,E,c,3,128,260.3999208,2.9,57.29323308,30,7,0
Agafo,IF,E,c,4,128,260.3999208,2.9,57.29323308,39,7,0
Agafo,IF,E,c,5,128,260.3999208,2.9,57.29323308,66,7,0
Agafo,IF,E,c,6,128,260.3999208,2.9,57.29323308,19,7,1
Boucu,IF,E,c,1,129,71.55996037,6.4,45.80031696,71,7,0
Boucu,IF,E,c,2,129,71.55996037,6.4,45.80031696,85,7,0
Boucu,IF,E,c,3,129,71.55996037,6.4,45.80031696,233,7,0
Boucu,IF,E,c,4,129,71.55996037,6.4,45.80031696,233,7,1
Boucu,IF,E,c,5,129,71.55996037,6.4,45.80031696,208,7,1
Andge,IF,E,c,1,130,81.00280363,6,30.17656501,185,7,1
Andge,IF,E,c,2,130,81.00280363,6,30.17656501,139,7,1
Andge,IF,E,c,3,130,81.00280363,6,30.17656501,215,7,1
Andge,IF,E,c,4,130,81.00280363,6,30.17656501,241,7,1
Andge,IF,E,c,5,130,81.00280363,6,30.17656501,160,7,1
Andge,IF,E,c,6,130,81.00280363,6,30.17656501,177,7,1
Monfi,C,E,b,1,131,271.0910331,6,43.08943089,19,7,0
Monfi,C,E,b,2,131,271.0910331,6,43.08943089,10,7,0
Monfi,C,E,b,3,131,271.0910331,6,43.08943089,24,7,0
Monfi,C,E,b,4,131,271.0910331,6,43.08943089,10,7,0
Sornu,IF,E,c,1,132,101.1774302,6.5,60.97560976,319,7,1
Sornu,IF,E,c,2,132,101.1774302,6.5,60.97560976,387,7,1
Sornu,IF,E,c,3,132,101.1774302,6.5,60.97560976,167,7,1
Sornu,IF,E,c,4,132,101.1774302,6.5,60.97560976,236,7,1
Ascsy,IF,E,c,1,133,267.6784616,6.725,45.03546099,108,7,0
Ascsy,IF,E,c,2,133,267.6784616,6.725,45.03546099,94,7,0
Ascsy,IF,E,c,3,133,267.6784616,6.725,45.03546099,90,7,0
Ascsy,IF,E,c,4,133,267.6784616,6.725,45.03546099,52,7,1
Liaas,I,E,b,1,134,268.8252987,5.625,54.72972973,33,7,0
Liaas,I,E,b,2,134,268.8252987,5.625,54.72972973,10,7,0
Liaas,I,E,b,3,134,268.8252987,5.625,54.72972973,10,7,0
Liaas,I,E,b,4,134,268.8252987,5.625,54.72972973,10,7,0
Boucu,C,E,c,1,135,75.14731436,4.975,56.54450262,156,7,0
Boucu,C,E,c,2,135,75.14731436,4.975,56.54450262,260,7,1
Boucu,C,E,c,3,135,75.14731436,4.975,56.54450262,93,7,1
Boucu,C,E,c,4,135,75.14731436,4.975,56.54450262,257,7,1
Boucu,C,E,c,5,135,75.14731436,4.975,56.54450262,101,7,1
Achmi,I,E,c,1,136,265.6955931,4.75,49.46996466,65,7,1
Achmi,I,E,c,2,136,265.6955931,4.75,49.46996466,75,7,1
Achmi,I,E,c,3,136,265.6955931,4.75,49.46996466,56,7,1
Achmi,I,E,c,4,136,265.6955931,4.75,49.46996466,112,7,0
Achmi,I,E,c,5,136,265.6955931,4.75,49.46996466,81,7,1
Achmi,I,E,c,6,136,265.6955931,4.75,49.46996466,40,7,1
Agafo,C,E,c,1,137,271.1028369,5.325,35.44776119,45,7,0
Agafo,C,E,c,2,137,271.1028369,5.325,35.44776119,32,7,0
Agafo,C,E,c,3,137,271.1028369,5.325,35.44776119,45,7,0
Agafo,C,E,c,4,137,271.1028369,5.325,35.44776119,38,7,0
Agafo,C,E,c,5,137,271.1028369,5.325,35.44776119,60,7,0
Agafo,C,E,c,6,137,271.1028369,5.325,35.44776119,42,7,0
Monfi,C,E,c,1,138,270.2792097,5.225,43.27272727,17,7,0
Monfi,C,E,c,2,138,270.2792097,5.225,43.27272727,25,7,0
Monfi,C,E,c,3,138,270.2792097,5.225,43.27272727,22,7,0
Monfi,C,E,c,4,138,270.2792097,5.225,43.27272727,32,7,0
Boucu,I,E,c,1,139,75.51635166,6.65,59.92714026,202,7,1
Boucu,I,E,c,2,139,75.51635166,6.65,59.92714026,222,7,1
Boucu,I,E,c,3,139,75.51635166,6.65,59.92714026,230,7,1
Boucu,I,E,c,4,139,75.51635166,6.65,59.92714026,290,7,1
Boucu,I,E,c,5,139,75.51635166,6.65,59.92714026,10,7,0
Rudhi,IF,E,c,1,140,269.6750543,6.4,50.9765625,33,7,1
Rudhi,IF,E,c,2,140,269.6750543,6.4,50.9765625,39,7,0
Rudhi,IF,E,c,3,140,269.6750543,6.4,50.9765625,29,7,1
Rudhi,IF,E,c,4,140,269.6750543,6.4,50.9765625,49,7,1
Rudhi,IF,E,c,5,140,269.6750543,6.4,50.9765625,16,7,1
Rudhi,IF,E,c,6,140,269.6750543,6.4,50.9765625,22,7,1
Panvi,C,E,c,1,141,72.80608232,6.025,54.10447761,316,7,1
Panvi,C,E,c,2,141,72.80608232,6.025,54.10447761,374,7,1
Panvi,C,E,c,3,141,72.80608232,6.025,54.10447761,408,7,1
Panvi,C,E,c,4,141,72.80608232,6.025,54.10447761,265,7,0
Panvi,C,E,c,5,141,72.80608232,6.025,54.10447761,307,7,1
Panvi,C,E,c,6,141,72.80608232,6.025,54.10447761,83,7,0
Liaas,I,E,c,1,142,271.3030935,5.675,45.87525151,79,7,0
Liaas,I,E,c,2,142,271.3030935,5.675,45.87525151,31,7,0
Liaas,I,E,c,3,142,271.3030935,5.675,45.87525151,41,7,0
Liaas,I,E,c,4,142,271.3030935,5.675,45.87525151,20,7,0
Andge,C,E,c,1,143,68.32788763,4.6,47.47081712,257,7,1
Andge,C,E,c,2,143,68.32788763,4.6,47.47081712,173,7,0
Andge,C,E,c,3,143,68.32788763,4.6,47.47081712,140,7,0
Andge,C,E,c,4,143,68.32788763,4.6,47.47081712,212,7,1
Andge,C,E,c,5,143,68.32788763,4.6,47.47081712,85,7,0
Andge,C,E,c,6,143,68.32788763,4.6,47.47081712,227,7,1
Achmi,IF,E,c,1,144,269.8091345,3.1,37.1257485,76,7,0
Achmi,IF,E,c,2,144,269.8091345,3.1,37.1257485,84,7,1
Achmi,IF,E,c,3,144,269.8091345,3.1,37.1257485,72,7,1
Achmi,IF,E,c,4,144,269.8091345,3.1,37.1257485,47,7,1
Achmi,IF,E,c,5,144,269.8091345,3.1,37.1257485,53,7,1
Achmi,IF,E,c,6,144,269.8091345,3.1,37.1257485,67,7,1
Panvi,I,M,a,1,145,99.73656643,8.75,33.12101911,320,7,1
Panvi,I,M,a,2,145,99.73656643,8.75,33.12101911,292,7,1
Panvi,I,M,a,3,145,99.73656643,8.75,33.12101911,393,7,0
Panvi,I,M,a,4,145,99.73656643,8.75,33.12101911,235,7,1
Panvi,I,M,a,5,145,99.73656643,8.75,33.12101911,320,7,1
Panvi,I,M,a,6,145,99.73656643,8.75,33.12101911,331,7,1
Liaas,IF,M,a,1,146,248.8328088,6.725,59.71223022,21,7,0
Liaas,IF,M,a,2,146,248.8328088,6.725,59.71223022,15,7,0
Liaas,IF,M,a,3,146,248.8328088,6.725,59.71223022,25,7,0
Liaas,IF,M,a,4,146,248.8328088,6.725,59.71223022,20,7,1
Andge,I,M,a,1,147,114.4929939,9.025,56.13636364,184,7,1
Andge,I,M,a,2,147,114.4929939,9.025,56.13636364,195,7,1
Andge,I,M,a,3,147,114.4929939,9.025,56.13636364,149,7,1
Andge,I,M,a,4,147,114.4929939,9.025,56.13636364,253,7,1
Andge,I,M,a,5,147,114.4929939,9.025,56.13636364,218,7,1
Andge,I,M,a,6,147,114.4929939,9.025,56.13636364,213,7,1
Bougr,I,M,a,1,148,87.3555521,8.025,39.52941176,305,7,1
Bougr,I,M,a,2,148,87.3555521,8.025,39.52941176,245,7,1
Bougr,I,M,a,3,148,87.3555521,8.025,39.52941176,187,7,1
Bougr,I,M,a,4,148,87.3555521,8.025,39.52941176,140,7,1
Bougr,I,M,a,5,148,87.3555521,8.025,39.52941176,214,7,1
Bougr,I,M,a,6,148,87.3555521,8.025,39.52941176,141,7,1
Muhra,I,M,a,1,149,151.0524036,6.325,47.95180723,242,7,1
Muhra,I,M,a,2,149,151.0524036,6.325,47.95180723,261,7,1
Muhra,I,M,a,3,149,151.0524036,6.325,47.95180723,251,7,1
Muhra,I,M,a,4,149,151.0524036,6.325,47.95180723,301,7,1
Muhra,I,M,a,5,149,151.0524036,6.325,47.95180723,297,7,1
Muhra,I,M,a,6,149,151.0524036,6.325,47.95180723,324,7,1
Ascsy,IF,M,a,1,150,259.8970358,4.675,63.14496314,76,7,1
Ascsy,IF,M,a,2,150,259.8970358,4.675,63.14496314,118,7,0
Ascsy,IF,M,a,3,150,259.8970358,4.675,63.14496314,63,7,0
Ascsy,IF,M,a,4,150,259.8970358,4.675,63.14496314,115,7,0
Monfi,IF,M,a,1,151,264.9094864,7.225,36.22828784,43,7,1
Monfi,IF,M,a,2,151,264.9094864,7.225,36.22828784,18,7,0
Monfi,IF,M,a,3,151,264.9094864,7.225,36.22828784,20,7,0
Monfi,IF,M,a,4,151,264.9094864,7.225,36.22828784,63,7,1
Ascsy,I,M,a,1,152,254.6335338,8.525,46.11650485,69,7,1
Ascsy,I,M,a,2,152,254.6335338,8.525,46.11650485,60,7,0
Ascsy,I,M,a,3,152,254.6335338,8.525,46.11650485,64,7,0
Ascsy,I,M,a,4,152,254.6335338,8.525,46.11650485,55,7,0
Panvi,IF,M,a,1,153,111.7064284,8.725,37.33031674,360,7,1
Panvi,IF,M,a,2,153,111.7064284,8.725,37.33031674,279,7,1
Panvi,IF,M,a,3,153,111.7064284,8.725,37.33031674,95,7,1
Panvi,IF,M,a,4,153,111.7064284,8.725,37.33031674,424,7,0
Panvi,IF,M,a,5,153,111.7064284,8.725,37.33031674,243,7,1
Panvi,IF,M,a,6,153,111.7064284,8.725,37.33031674,350,7,1
Schsc,C,M,a,1,154,93.9200752,7.6,52.12264151,126,7,0
Schsc,C,M,a,2,154,93.9200752,7.6,52.12264151,116,7,1
Schsc,C,M,a,3,154,93.9200752,7.6,52.12264151,142,7,1
Schsc,C,M,a,4,154,93.9200752,7.6,52.12264151,55,7,1
Schsc,C,M,a,5,154,93.9200752,7.6,52.12264151,125,7,1
Schsc,C,M,a,6,154,93.9200752,7.6,52.12264151,100,7,1
Andge,IF,M,a,1,155,113.1538141,6.75,51.28205128,153,7,1
Andge,IF,M,a,2,155,113.1538141,6.75,51.28205128,221,7,1
Andge,IF,M,a,3,155,113.1538141,6.75,51.28205128,157,7,1
Andge,IF,M,a,4,155,113.1538141,6.75,51.28205128,179,7,1
Andge,IF,M,a,5,155,113.1538141,6.75,51.28205128,175,7,1
Andge,IF,M,a,6,155,113.1538141,6.75,51.28205128,218,7,1
Muhra,I,M,b,1,156,144.256403,6.425,38.86255924,296,7,1
Muhra,I,M,b,2,156,144.256403,6.425,38.86255924,294,7,1
Muhra,I,M,b,3,156,144.256403,6.425,38.86255924,326,7,1
Muhra,I,M,b,4,156,144.256403,6.425,38.86255924,211,7,1
Muhra,I,M,b,5,156,144.256403,6.425,38.86255924,314,7,1
Muhra,I,M,b,6,156,144.256403,6.425,38.86255924,258,7,1
Andge,IF,M,b,1,157,126.8855654,4.45,35.68181818,182,7,1
Andge,IF,M,b,2,157,126.8855654,4.45,35.68181818,152,7,1
Andge,IF,M,b,3,157,126.8855654,4.45,35.68181818,256,7,1
Andge,IF,M,b,4,157,126.8855654,4.45,35.68181818,201,7,1
Andge,IF,M,b,5,157,126.8855654,4.45,35.68181818,53,7,1
Andge,IF,M,b,6,157,126.8855654,4.45,35.68181818,120,7,1
Asctu,C,M,a,1,158,259.9211273,4.875,43.82022472,61,7,1
Asctu,C,M,a,2,158,259.9211273,4.875,43.82022472,39,7,1
Asctu,C,M,a,3,158,259.9211273,4.875,43.82022472,42,7,1
Asctu,C,M,a,4,158,259.9211273,4.875,43.82022472,45,7,1
Asctu,C,M,a,5,158,259.9211273,4.875,43.82022472,46,7,0
Asctu,C,M,a,6,158,259.9211273,4.875,43.82022472,33,7,0
Sornu,I,M,a,1,159,140.9601934,7.025,32.65765766,240,7,1
Sornu,I,M,a,2,159,140.9601934,7.025,32.65765766,199,7,0
Sornu,I,M,a,3,159,140.9601934,7.025,32.65765766,181,7,1
Sornu,I,M,a,4,159,140.9601934,7.025,32.65765766,204,7,1
Asctu,I,M,a,1,160,259.4928758,8.775,56.15212528,72,7,1
Asctu,I,M,a,2,160,259.4928758,8.775,56.15212528,44,7,1
Asctu,I,M,a,3,160,259.4928758,8.775,56.15212528,70,7,1
Asctu,I,M,a,4,160,259.4928758,8.775,56.15212528,51,7,1
Asctu,I,M,a,5,160,259.4928758,8.775,56.15212528,59,7,1
Asctu,I,M,a,6,160,259.4928758,8.775,56.15212528,70,7,1
Monfi,IF,M,b,1,161,264.3002743,8.4,38.94736842,39,7,0
Monfi,IF,M,b,2,161,264.3002743,8.4,38.94736842,44,7,1
Monfi,IF,M,b,3,161,264.3002743,8.4,38.94736842,46,7,0
Monfi,IF,M,b,4,161,264.3002743,8.4,38.94736842,15,7,0
Spohe,I,M,a,1,162,203.0892363,5.225,43.75,21,7,0
Spohe,I,M,a,2,162,203.0892363,5.225,43.75,26,7,0
Spohe,I,M,a,3,162,203.0892363,5.225,43.75,59,7,1
Astaz,C,M,a,1,163,225.591391,5.425,48.52652259,33,7,0
Astaz,C,M,a,2,163,225.591391,5.425,48.52652259,17,7,1
Astaz,C,M,a,3,163,225.591391,5.425,48.52652259,32,7,1
Astaz,C,M,a,4,163,225.591391,5.425,48.52652259,37,7,1
Astaz,C,M,a,5,163,225.591391,5.425,48.52652259,29,7,1
Astaz,C,M,a,6,163,225.591391,5.425,48.52652259,24,7,0
Rudhi,I,M,a,1,164,241.8654133,7.575,33.3984375,30,7,1
Rudhi,I,M,a,2,164,241.8654133,7.575,33.3984375,48,7,1
Rudhi,I,M,a,3,164,241.8654133,7.575,33.3984375,39,7,1
Rudhi,I,M,a,4,164,241.8654133,7.575,33.3984375,33,7,0
Rudhi,I,M,a,5,164,241.8654133,7.575,33.3984375,24,7,0
Rudhi,I,M,a,6,164,241.8654133,7.575,33.3984375,35,7,0
Agafo,I,M,a,1,165,237.8739016,3.575,58.26771654,40,7,1
Agafo,I,M,a,2,165,237.8739016,3.575,58.26771654,47,7,0
Agafo,I,M,a,3,165,237.8739016,3.575,58.26771654,44,7,0
Agafo,I,M,a,4,165,237.8739016,3.575,58.26771654,53,7,1
Agafo,I,M,a,5,165,237.8739016,3.575,58.26771654,54,7,0
Agafo,I,M,a,6,165,237.8739016,3.575,58.26771654,53,7,0
Andge,I,M,b,1,166,138.6464391,5.25,37.81190019,182,7,1
Andge,I,M,b,2,166,138.6464391,5.25,37.81190019,171,7,1
Andge,I,M,b,3,166,138.6464391,5.25,37.81190019,258,7,1
Andge,I,M,b,4,166,138.6464391,5.25,37.81190019,221,7,1
Andge,I,M,b,5,166,138.6464391,5.25,37.81190019,153,7,1
Andge,I,M,b,6,166,138.6464391,5.25,37.81190019,110,7,0
Bougr,I,M,b,1,167,150.1918316,8,36.5234375,228,7,1
Bougr,I,M,b,2,167,150.1918316,8,36.5234375,217,7,1
Bougr,I,M,b,3,167,150.1918316,8,36.5234375,312,7,1
Bougr,I,M,b,4,167,150.1918316,8,36.5234375,138,7,0
Bougr,I,M,b,5,167,150.1918316,8,36.5234375,218,7,1
Bougr,I,M,b,6,167,150.1918316,8,36.5234375,320,7,1
Boucu,I,M,a,1,168,113.9232872,8.95,36.73469388,233,7,1
Boucu,I,M,a,2,168,113.9232872,8.95,36.73469388,261,7,1
Boucu,I,M,a,3,168,113.9232872,8.95,36.73469388,259,7,1
Boucu,I,M,a,4,168,113.9232872,8.95,36.73469388,275,7,1
Boucu,I,M,a,5,168,113.9232872,8.95,36.73469388,180,7,1
Liaas,C,M,a,1,169,246.6260175,5.625,44.24603175,29,7,1
Liaas,C,M,a,2,169,246.6260175,5.625,44.24603175,10,7,0
Liaas,C,M,a,3,169,246.6260175,5.625,44.24603175,54,7,0
